focal_tic,focal_fyear,stratum,industry,market_cap,xrd,delta_m3_m1,delta_m2_m0,m3_wins_m1,jaccard_m1m2,regime
ADC,2020,R&D-Zero,Trading,3996.19818,0.0,-0.0513181673310424,0.006562839896679579,0,0.0,middle
ADC,2021,R&D-Zero,Trading,5086.897599999999,0.0,0.02360352857694025,0.09878352627731896,1,0.1111111111111111,middle
ADC,2022,R&D-Zero,Trading,6395.9708900000005,0.0,-0.005388236643315225,0.07296309921388272,0,0.1111111111111111,middle
ADC,2023,R&D-Zero,Trading,6327.671050000001,0.0,-0.010054573874274733,0.05724017208682944,0,0.05263157894736842,middle
ADC,2024,R&D-Zero,Trading,7555.69205,0.0,0.0,0.0856120131261065,0,0.1111111111111111,middle
ADEA,2020,R&D-Active,Computer Software,2189.7975,195.154,0.03553357427503437,0.6555462727127487,1,0.0,middle
ADEA,2021,R&D-Active,Computer Software,1952.6466,232.197,-0.1653467296925134,0.7005253796337537,0,0.0,M3 loses big
ADEA,2022,R&D-Active,Computer Software,996.9831600000001,44.579,-0.24587649759407265,-0.7241443728965816,0,0.0,M3 loses big
ADEA,2023,R&D-Active,Computer Software,1330.48776,54.264,-0.02345951929809353,-0.03284558320786639,0,0.0,middle
ADEA,2024,R&D-Active,Computer Software,1510.8465600000002,59.598,0.02278169037219395,-0.01466317526338895,1,0.0,middle
ADI,2020,R&D-Active,Electronic Equipment,43795.05705,1050.519,0.010714936033115019,0.20323560268657348,1,0.0,middle
ADI,2021,R&D-Active,Electronic Equipment,91139.67519000001,1296.126,0.022160858086864466,0.23906880907538508,1,0.05263157894736842,middle
ADI,2022,R&D-Active,Electronic Equipment,72635.79552,1700.518,-0.08709518962195964,0.0376523303916545,0,0.0,M3 loses big
ADI,2023,R&D-Active,Electronic Equipment,78076.90046,1660.194,0.02826661975444808,0.22275709639609448,1,0.0,middle
ADI,2024,R&D-Active,Electronic Equipment,110728.82367000001,1487.863,0.018958936611022437,-0.05848944979942039,1,0.0,middle
ADM,2020,R&D-Active,Food Products,28027.96,160.0,-0.24862567576770156,0.5025070251889439,0,0.0,M3 loses big
ADM,2021,R&D-Active,Food Products,37850.4,171.0,-0.31377945451955,0.7014058717697029,0,0.0,M3 loses big
ADM,2022,R&D-Active,Food Products,50788.95,216.0,-0.13583098466830723,0.15968629359408304,0,0.0,M3 loses big
ADM,2023,R&D-Active,Food Products,37048.86,256.0,0.0,0.44767582156192187,0,0.0,middle
ADM,2024,R&D-Active,Food Products,24148.56,269.0,-0.011649212418023518,0.09476639595139469,0,0.05263157894736842,middle
ADMA,2020,R&D-Active,Pharmaceutical Products,204.56085000000002,5.907,0.12076501748568522,0.5659347083789021,1,0.0,middle
ADMA,2021,R&D-Active,Pharmaceutical Products,276.09774,3.646,0.02652486346461591,-0.11526102441331243,1,0.0,middle
ADMA,2022,R&D-Active,Pharmaceutical Products,860.64996,3.614,0.09098381028896674,-0.1619451712215244,1,0.0,middle
ADMA,2023,R&D-Active,Pharmaceutical Products,1021.8047599999999,3.3,0.1290955724538876,0.259358431560333,1,0.0,middle
ADMA,2024,R&D-Active,Pharmaceutical Products,4058.05015,1.813,-0.0014989952807943907,-0.19835615174735063,0,0.0,middle
ADNH,2021,R&D-Active,Electrical Equipment,359.29053999999996,3.54,0.043726820915153064,0.04605592865349528,1,0.0,middle
ADNH,2022,R&D-Active,Electrical Equipment,93.60958000000001,9.796,-0.14054762901859588,0.6374434472382999,0,0.0,M3 loses big
ADNT,2020,R&D-Active,Business Supplies,1627.18302,147.0,0.016963422205340306,-0.1822800756536176,1,0.0,middle
ADNT,2021,R&D-Active,Business Supplies,3911.9681,106.0,0.1746838883710573,0.2036959944262554,1,0.0,M3 wins big
ADNT,2022,R&D-Active,Business Supplies,2632.3095000000003,128.0,-0.1651354749768702,-0.3721578080911906,0,0.0,M3 loses big
ADNT,2023,R&D-Active,Business Supplies,3438.7166,112.0,-0.08036290351965564,-0.34282783610157463,0,0.0,middle
ADNT,2024,R&D-Active,Business Supplies,1915.44819,92.0,0.0735079032256743,-0.2060674403816447,1,0.0,middle
ADP,2020,R&D-Active,Business Services,64007.810999999994,674.1,0.7255930856197226,-0.48711574977374295,1,0.05263157894736842,M3 wins big
ADP,2021,R&D-Active,Business Services,84155.294,716.6,-0.1715989817825764,-0.139325971386286,0,0.05263157894736842,M3 loses big
ADP,2022,R&D-Active,Business Services,87397.644,798.6,-0.12868856740982262,0.2883995622284331,0,0.05263157894736842,M3 loses big
ADP,2023,R&D-Active,Business Services,90575.459,844.8,-0.19356627156740314,0.185314145491283,0,0.1111111111111111,M3 loses big
ADP,2024,R&D-Active,Business Services,97409.38900000001,955.7,0.09400908825667892,-0.31344437941353415,1,0.0,middle
ADPT,2020,R&D-Active,Pharmaceutical Products,8139.06711,116.072,0.002860183421534268,-0.0036343065976898736,1,0.05263157894736842,middle
ADPT,2021,R&D-Active,Pharmaceutical Products,3967.51564,142.343,0.039819929390586914,0.27090809394034543,1,0.05263157894736842,middle
ADPT,2022,R&D-Active,Pharmaceutical Products,1093.3221999999998,141.756,0.008458523490030914,-0.08954073734683465,1,0.05263157894736842,middle
ADPT,2023,R&D-Active,Pharmaceutical Products,710.9018,122.117,-0.1109217067045536,0.3557572780086678,0,0.0,M3 loses big
ADPT,2024,R&D-Active,Pharmaceutical Products,885.90513,102.953,0.28121425118584553,-0.21167561430799053,1,0.0,M3 wins big
ADSK,2020,R&D-Active,Computer Software,60923.628,932.5,-0.0015202290743736024,-0.06129527373223512,0,0.0,middle
ADSK,2021,R&D-Active,Computer Software,54504.17799999999,1114.8,0.03605228271675098,0.025407298851793214,1,0.0,middle
ADSK,2022,R&D-Active,Computer Software,46259.4,1219.0,0.0,-0.064480116664346,0,0.05263157894736842,middle
ADSK,2023,R&D-Active,Computer Software,54315.340000000004,1373.0,0.055587503255367265,0.1360420839174154,1,0.0,middle
ADSK,2024,R&D-Active,Computer Software,66626.76,1485.0,0.1748918492389181,-0.08058730244687395,1,0.0,M3 wins big
ADT,2020,R&D-Zero,Business Services,6482.2003,,-0.015634386774934964,-0.47687167345078435,0,0.0,middle
ADT,2021,R&D-Zero,Business Services,7582.203700000001,,0.0,0.10604840333856505,0,0.0,middle
ADT,2022,R&D-Zero,Business Services,8315.76601,,0.0,0.15364593959495243,0,0.0,middle
ADT,2023,R&D-Zero,Business Services,6289.24714,,0.25589900962217826,0.03909768247115786,1,0.05263157894736842,M3 wins big
ADT,2024,R&D-Zero,Business Services,6159.12485,,0.37892194435006565,-0.15436798584469386,1,0.0,M3 wins big
ADTN,2020,R&D-Active,Electronic Equipment,712.5195699999999,113.287,-1.1424414409183894,2.588442571996662,0,0.0,M3 loses big
ADTN,2021,R&D-Active,Electronic Equipment,1120.10829,108.663,0.6318104679428964,0.9009505848606928,1,0.0,M3 wins big
ADTN,2022,R&D-Active,Electronic Equipment,1463.5343099999998,173.757,0.31641460377683317,0.13010188225416397,1,0.0,M3 wins big
ADTN,2024,R&D-Active,Electronic Equipment,659.88594,221.458,-1.963118938011764,6.737212782606841,0,0.0,M3 loses big
ADUS,2020,R&D-Zero,Healthcare,1853.06634,0.0,-0.5043319091958385,0.03307468230646457,0,0.0,M3 loses big
ADUS,2021,R&D-Zero,Healthcare,1490.5494,0.0,-0.2103611112003066,0.2932919460100555,0,0.0,M3 loses big
ADUS,2022,R&D-Zero,Healthcare,1604.5747199999998,0.0,-0.31473736897818755,-1.0047783244130708,0,0.0,M3 loses big
ADUS,2023,R&D-Zero,Healthcare,1506.67695,0.0,-0.2647282012672202,-0.741697482639602,0,0.0,M3 loses big
ADUS,2024,R&D-Zero,Healthcare,2274.8518,0.0,0.12634777674143446,-0.23747702207864974,1,0.0,middle
ADV,2020,R&D-Zero,Business Services,4127.80725,,0.0,-1.2724596963689818,0,0.0,middle
ADV,2021,R&D-Zero,Business Services,2542.0512799999997,,0.0677224154503051,0.8810734568939163,1,0.0,middle
ADV,2022,R&D-Zero,Business Services,664.9552,,1.2617143547276157,1.3486768152616784,1,0.05263157894736842,M3 wins big
ADV,2023,R&D-Zero,Business Services,1166.4907,,0.0,0.16286843401211026,0,0.0,middle
ADV,2024,R&D-Zero,Business Services,936.6571600000001,,0.24245987016007775,2.0080553501881195,1,0.0,M3 wins big
ADVM,2024,R&D-Active,Pharmaceutical Products,97.36016,77.041,0.0,0.1874764660398568,0,0.0,middle
ADXS,2020,R&D-Active,Pharmaceutical Products,140.0092728,22.406,-0.16397840077585368,0.07304573451561719,0,0.0,M3 loses big
ADXS,2021,R&D-Active,Pharmaceutical Products,118.76556,29.941,-0.0652668783733347,0.099800370324961,0,0.05263157894736842,middle
AEE,2020,R&D-Zero,Utilities,19772.598,,0.04449337586194026,0.044533949861883165,1,0.1111111111111111,middle
AEE,2021,R&D-Zero,Utilities,22937.877,,0.0,0.046618634692203814,0,0.17647058823529413,middle
AEE,2022,R&D-Zero,Utilities,23297.04,,0.0,0.014748906694752414,0,0.25,middle
AEE,2023,R&D-Zero,Utilities,19264.142000000003,,0.0014732189456813302,0.03424937869679473,1,0.1111111111111111,middle
AEE,2024,R&D-Zero,Utilities,24058.886,,0.016778211854084568,0.013743306269061353,1,0.17647058823529413,middle
AEHR,2020,R&D-Active,Measuring and Control Eq.,53.38125,3.652,0.18709783515955863,0.20185635572446503,1,0.0,M3 wins big
AEHR,2021,R&D-Active,Measuring and Control Eq.,227.26560000000003,5.818,0.2812361297796466,-0.22936437552580674,1,0.0,M3 wins big
AEHR,2022,R&D-Active,Measuring and Control Eq.,942.3577800000002,7.134,0.016446561007905203,-0.002811779211010612,1,0.0,middle
AEHR,2023,R&D-Active,Measuring and Control Eq.,333.73245000000003,8.719,-0.3373150765255712,-0.16384392587014826,0,0.0,M3 loses big
AEHR,2024,R&D-Active,Measuring and Control Eq.,285.02657999999997,10.463,0.4109475506882952,-0.11736177118915857,1,0.0,M3 wins big
AEIS,2020,R&D-Active,Electronic Equipment,3713.27221,143.961,-0.36798614199840174,0.15579364854263053,0,0.05263157894736842,M3 loses big
AEIS,2021,R&D-Active,Electronic Equipment,3422.85434,161.831,-0.028747725184400053,0.06235633442925642,0,0.05263157894736842,middle
AEIS,2022,R&D-Active,Electronic Equipment,3210.6596200000004,191.02,-0.3095192286591196,-0.7259860416837093,0,0.05263157894736842,M3 loses big
AEIS,2023,R&D-Active,Electronic Equipment,4064.67656,202.439,-0.19038658493724614,-0.14300154469898205,0,0.0,M3 loses big
AEIS,2024,R&D-Active,Electronic Equipment,4360.52293,211.834,0.20574784348182812,-0.1953605888887625,1,0.0,M3 wins big
AENT,2023,R&D-Zero,Wholesale,125.37585,,-0.12924263991378793,-0.35567344484858265,0,0.1111111111111111,M3 loses big
AENT,2024,R&D-Zero,Wholesale,152.616215,,0.010005625621675951,-0.03900838543324836,1,0.0,middle
AEO,2020,R&D-Zero,Retail,3774.1411500000004,0.0,0.5253578360948976,0.9890638807453696,1,0.05263157894736842,M3 wins big
AEO,2021,R&D-Zero,Retail,3851.39817,0.0,13.453343148867958,-0.991198633982803,1,0.0,M3 wins big
AEO,2022,R&D-Zero,Retail,3148.33296,0.0,0.3086892919163069,0.7818364043643616,1,0.05263157894736842,M3 wins big
AEO,2023,R&D-Zero,Retail,3903.2715200000002,0.0,-2.959078669473956,-3.3653515204613105,0,0.05263157894736842,M3 loses big
AEO,2024,R&D-Zero,Retail,3044.29452,0.0,0.7473515724255393,-1.1577964366738736,1,0.05263157894736842,M3 wins big
AEP,2020,R&D-Zero,Utilities,41352.215079999994,,0.0,-0.037372685221980916,0,0.17647058823529413,middle
AEP,2021,R&D-Zero,Utilities,44859.74164,,-0.03430798676974159,-0.019347296666227948,0,0.0,middle
AEP,2022,R&D-Zero,Utilities,48791.5767,,-0.00761528919468997,0.05660190125927147,0,0.17647058823529413,middle
AEP,2023,R&D-Zero,Utilities,42736.74569999999,,0.0073913020036247695,0.012972444935054579,1,0.05263157894736842,middle
AEP,2024,R&D-Zero,Utilities,49150.10484,,0.022582662461150923,-0.08222433486637579,1,0.1111111111111111,middle
AERG,2022,R&D-Active,Electrical Equipment,413.26403999999997,0.321,-0.08715504148937625,0.018528556972276067,0,0.0,M3 loses big
AERG,2023,R&D-Active,Electrical Equipment,467.889955,0.234,-0.029696680136836018,0.03663439405844371,0,0.0,middle
AES,2020,R&D-Zero,Almost Nothing,15636.195,,0.0,0.30828950466399846,0,0.0,middle
AES,2021,R&D-Zero,Almost Nothing,16203.0942,,-0.07177762172447671,-0.01711737537371072,0,0.0,middle
AES,2022,R&D-Zero,Almost Nothing,19233.048680000004,,0.1316441285422901,0.8059811258047531,1,0.0,middle
AES,2023,R&D-Zero,Almost Nothing,12891.59025,,0.46468712323502703,0.4588494513689138,1,0.0,M3 wins big
AES,2024,R&D-Zero,Almost Nothing,9151.522379999999,,0.0502390490169215,0.775387898767592,1,0.1111111111111111,middle
AESI,2023,R&D-Zero,Petroleum and Natural Gas,1722.44772,,0.05949505152885816,0.30438697410443943,1,0.0,middle
AESI,2024,R&D-Zero,Petroleum and Natural Gas,2444.61306,,0.21004975308696747,-0.004882296358386273,1,0.05263157894736842,M3 wins big
AEVA,2024,R&D-Active,Measuring and Control Eq.,257.165,102.667,-0.27167900374697956,0.20796284545584737,0,0.05263157894736842,M3 loses big
AEYE,2020,R&D-Active,Computer Software,261.6579,1.23,-0.006776236381020456,-0.2984751944549628,0,0.05263157894736842,middle
AEYE,2021,R&D-Active,Computer Software,80.2737,5.304,0.4310819712644761,0.6053289164905207,1,0.0,M3 wins big
AEYE,2023,R&D-Active,Computer Software,63.473620000000004,6.989,-0.3505643305964812,0.3024119228047494,0,0.0,M3 loses big
AEYE,2024,R&D-Active,Computer Software,186.85485,5.077,0.0,-0.26282848960088845,0,0.0,middle
AFBI,2020,R&D-Zero,Banking,74.9438148,,-0.8447104073882588,-0.7670735783211455,0,0.0,M3 loses big
AFBI,2021,R&D-Zero,Banking,105.8442,,0.0,0.5116447760011096,0,0.0,middle
AFBI,2022,R&D-Zero,Banking,99.7355,,0.0,-0.22009300560692097,0,0.05263157894736842,middle
AFBI,2023,R&D-Zero,Banking,102.47949,,-0.18943374668078472,-0.18571550101110945,0,0.0,M3 loses big
AFBI,2024,R&D-Zero,Banking,112.175,,-0.0446130119199134,-0.32913663291158507,0,0.0,middle
AFCG,2021,R&D-Zero,Trading,374.24268000000006,0.0,0.0008725788683128302,0.03361748325506003,1,0.0,middle
AFCG,2022,R&D-Zero,Trading,320.32572000000005,0.0,-0.08766972174307086,-0.10316139084882003,0,0.1111111111111111,M3 loses big
AFCG,2023,R&D-Zero,Trading,246.10973999999996,0.0,-0.0995765816688865,0.10838975046668209,0,0.0,M3 loses big
AFCG,2024,R&D-Zero,Trading,186.03388999999999,0.0,0.025226468303124083,-0.1508147428658314,1,0.0,middle
AFG,2020,R&D-Zero,Insurance,7565.548900000001,,-0.7300705966862326,0.24289061471053597,0,0.1111111111111111,M3 loses big
AFG,2021,R&D-Zero,Insurance,11661.35172,,-0.05280549502569887,-0.9462529322104208,0,0.1111111111111111,middle
AFG,2022,R&D-Zero,Insurance,11696.805119999999,,0.0,0.779534812579071,0,0.1111111111111111,middle
AFG,2023,R&D-Zero,Insurance,9943.48404,,0.0,-0.3403552137280248,0,0.0,middle
AFG,2024,R&D-Zero,Insurance,11499.107539999999,,-0.3650622736768152,-0.800094872190212,0,0.0,M3 loses big
AFL,2020,R&D-Zero,Insurance,30793.429379999998,,-0.8263402754567915,-0.6739359343088074,0,0.17647058823529413,M3 loses big
AFL,2021,R&D-Zero,Insurance,38077.987479999996,,-0.2647551779195436,-0.744682537533486,0,0.1111111111111111,M3 loses big
AFL,2022,R&D-Zero,Insurance,44261.516639999994,,0.11381766866945076,0.6049006181054546,1,0.05263157894736842,middle
AFL,2023,R&D-Zero,Insurance,47724.5175,,-0.12087301407941209,-0.08280104233764396,0,0.17647058823529413,M3 loses big
AFL,2024,R&D-Zero,Insurance,56888.27616,,0.1273749009255407,-0.29202915856729483,1,0.1111111111111111,middle
AFRM,2021,R&D-Zero,Banking,18141.2613,,-0.12613476174283117,0.29459271151061184,0,0.0,M3 loses big
AFRM,2022,R&D-Zero,Banking,5189.829959999999,,-0.1815257921353071,-0.05719616963519658,0,0.0,M3 loses big
AFRM,2023,R&D-Zero,Banking,4550.64918,,-0.11871557461771598,-0.11031742303824421,0,0.0,M3 loses big
AFRM,2024,R&D-Zero,Banking,9396.91113,,0.031277179325025606,0.22943124989565822,1,0.0,middle
AGAE,2020,R&D-Zero,Entertainment,60.84106,,-0.10798588602013633,-0.15837434809701,0,0.0,M3 loses big
AGCO,2020,R&D-Active,Machinery,7727.83258,342.6,-0.32038627001575026,4.709657483360577,0,0.05263157894736842,M3 loses big
AGCO,2021,R&D-Active,Machinery,8636.64482,272.9,1.3926490223655763,1.6013623487764814,1,0.0,M3 wins big
AGCO,2022,R&D-Active,Machinery,10346.41269,315.4,0.0,-0.633830023780674,0,0.05263157894736842,middle
AGCO,2023,R&D-Active,Machinery,9047.230379999999,420.9,0.0,0.610072442773042,0,0.0,middle
AGCO,2024,R&D-Active,Machinery,6956.875080000001,381.3,0.25365255285604804,1.683332025341505,1,0.0,M3 wins big
AGEN,2021,R&D-Active,Pharmaceutical Products,827.2115600000001,178.608,0.2649165635150732,-0.0801971542141624,1,0.0,M3 wins big
AGIO,2020,R&D-Active,Pharmaceutical Products,3002.50902,367.47,0.1881304634500756,-1.0103639078903113,1,0.0,M3 wins big
AGIO,2022,R&D-Active,Pharmaceutical Products,1545.5231999999999,279.91,0.0,0.2448392205812157,0,0.1111111111111111,middle
AGIO,2023,R&D-Active,Pharmaceutical Products,1245.89515,295.526,-0.23490539876978292,0.07436477700415825,0,0.05263157894736842,M3 loses big
AGIO,2024,R&D-Active,Pharmaceutical Products,1878.14616,301.286,0.15995431305362934,0.06319898188347073,1,0.0,M3 wins big
AGL,2021,R&D-Zero,Healthcare,10802.565,,0.04734097846532315,0.06318403374965353,1,0.0,middle
AGL,2022,R&D-Zero,Healthcare,6655.8939,,0.21498695563458498,-0.017014616048954045,1,0.05263157894736842,M3 wins big
AGL,2024,R&D-Zero,Healthcare,783.1686,,-0.35300117636849926,0.14352140649423117,0,0.05263157894736842,M3 loses big
AGM,2020,R&D-Zero,Banking,797.22225,,-0.04850355375100324,0.1594110761467915,0,0.05263157894736842,middle
AGM,2021,R&D-Zero,Banking,1334.23038,,0.0,0.2125050540678367,0,0.0,middle
AGM,2022,R&D-Zero,Banking,1217.38071,,-0.020986049360826542,0.09120800453001077,0,0.0,middle
AGM,2023,R&D-Zero,Banking,2073.20724,,-0.10766495463548797,0.11785745567714045,0,0.1111111111111111,M3 loses big
AGM,2024,R&D-Zero,Banking,2144.98245,,-0.1082256378394475,0.0031306955179598583,0,0.0,M3 loses big
AGNC,2023,R&D-Zero,Trading,6810.73965,0.0,0.036727862968276015,0.25748985454381146,1,0.0,middle
AGNC,2024,R&D-Zero,Trading,8265.08163,0.0,0.244698740647715,0.1630995697865414,1,0.1111111111111111,M3 wins big
AGO,2020,R&D-Zero,Insurance,2441.9550299999996,,0.4140771109484865,0.6430114479842572,1,0.0,M3 wins big
AGO,2021,R&D-Zero,Insurance,3389.4036,,0.19133469839483452,-0.10593153916242937,1,0.0,M3 wins big
AGO,2022,R&D-Zero,Insurance,3674.14938,,0.12533838085049642,0.2857520181604035,1,0.0,middle
AGO,2023,R&D-Zero,Insurance,4206.71811,,0.3718250189773339,0.08163781218302535,1,0.0,M3 wins big
AGO,2024,R&D-Zero,Insurance,4545.9550500000005,,0.09143449719184249,0.56355811266805,1,0.0,middle
AGX,2020,R&D-Zero,Business Services,678.8406899999999,,0.5823251972965728,2.3201913702066577,1,0.0,M3 wins big
AGX,2021,R&D-Zero,Business Services,566.8347,,0.1265597395827076,1.022598160431961,1,0.0,middle
AGX,2022,R&D-Zero,Business Services,524.1035800000001,,0.5441042205334983,1.0053793962523394,1,0.0,M3 wins big
AGX,2023,R&D-Zero,Business Services,587.06219,,0.37272515366772074,0.37306095832788366,1,0.05263157894736842,M3 wins big
AGX,2024,R&D-Zero,Business Services,1865.1312000000003,,1.2926691763953988,0.8292306509519778,1,0.0,M3 wins big
AGYS,2020,R&D-Active,Computer Software,1151.56756,55.345,-0.2635728779183581,-0.4340072511830163,0,0.05263157894736842,M3 loses big
AGYS,2021,R&D-Active,Computer Software,986.1925200000001,46.332,-0.002330082877666839,-0.4025715330996492,0,0.0,middle
AGYS,2022,R&D-Active,Computer Software,2089.73077,50.26,0.29872485578151775,0.1469575465416189,1,0.0,M3 wins big
AGYS,2023,R&D-Active,Computer Software,2306.78602,56.739,0.14729357400671914,-0.2603216138169956,1,0.0,M3 wins big
AGYS,2024,R&D-Active,Computer Software,2032.28064,62.411,-0.12492969813031474,-0.16213924937131374,0,0.0,M3 loses big
AHCO,2020,R&D-Zero,Wholesale,2871.72492,,0.008471291039594708,1.2070826601413813,1,0.0,middle
AHCO,2021,R&D-Zero,Wholesale,3273.82424,,0.13485984846127386,1.2264694531635094,1,0.0,middle
AHCO,2022,R&D-Zero,Wholesale,2583.8406999999997,,0.043254318124429925,1.6549456901278776,1,0.0,middle
AHCO,2023,R&D-Zero,Wholesale,966.90915,,-21.25331997457735,-33.06328382956529,0,0.0,M3 loses big
AHCO,2024,R&D-Zero,Wholesale,1281.41104,,24.42488210496242,4.843450431899239,1,0.0,M3 wins big
AHR,2023,R&D-Zero,Trading,969.54864,0.0,-0.07934150932404238,-0.060763639086849786,0,0.0,middle
AHR,2024,R&D-Zero,Trading,4474.64374,0.0,-0.07508334863748756,-0.14477208103683192,0,0.0,middle
AHRT,2020,R&D-Zero,Trading,662.79906,0.0,-0.4013076380422712,-0.022021175897379508,0,0.0,M3 loses big
AHRT,2021,R&D-Zero,Trading,959.04264,0.0,0.4002892800563359,0.06035804915108617,1,0.0,M3 wins big
AHRT,2022,R&D-Zero,Trading,778.8950000000001,0.0,-0.045051945089654266,-0.1396051161271501,0,0.0,middle
AHRT,2023,R&D-Zero,Trading,826.22941,0.0,-0.13444406820045937,-0.06405984438372558,0,0.0,M3 loses big
AHRT,2024,R&D-Zero,Trading,815.29008,0.0,-0.4803572806059429,0.0952817749343593,0,0.0,M3 loses big
AI,2020,R&D-Active,Computer Software,6769.58542,68.856,0.05340995049045227,0.1354212116571101,1,0.0,middle
AI,2021,R&D-Active,Computer Software,1804.7627499999996,150.544,-0.2699844300966462,-0.09309457087706963,0,0.0,M3 loses big
